id,target,pred
1034,4.034284,2.7577505
1036,1.258554,0.7508788
1041,13.230827,18.96629
1044,2.775574,2.305056
1048,10.341223,10.55023
1052,4.121448,3.9198186
1071,47.390442,30.78453
1074,10.976566,12.141322
1075,26.208038,39.190434
1089,5.586347,4.8816557
1090,2.174284,6.184662
1091,4.75506,6.0584645
1094,2.450138,5.8794675
1100,1.731505,1.6407704
1103,2.813202,2.6131766
1105,1.462134,2.6528027
1114,8.28298,5.409727
1124,6.573502,6.2732167
1128,3.374422,3.6359334
1133,3.102434,3.6238434
1134,1.519442,3.4471066
1146,12.650993,9.3018875
1149,0.845006,3.7473145
1151,5.594911,6.280577
1157,3.393327,2.8204556
1173,1.988515,1.0900252
1174,2.256234,1.7074649
1177,0.958115,1.8857272
1178,2.044209,2.127434
1187,9.942456,4.692947
1188,3.854898,6.640952
1196,16.387203,14.161566
1198,13.335052,6.7549353
1206,2.941292,5.681797
1211,1.268871,5.011584
1216,14.585399,17.232504
1222,13.18209,18.609972
1225,6.01679,12.284102
1226,19.37199,20.349548
1228,11.943873,7.400767
1233,8.870505,10.024988
1235,7.31912,8.169405
1237,5.005556,7.1524696
1239,17.052481,18.294994
1242,10.670864,15.022094
1251,11.716308,11.306209
1253,10.953959,10.119534
1255,11.688288,16.250565
1261,0.565621,0.6895883
1264,1.07052,1.6110458
1272,1.437634,2.8973994
1278,2.62299,5.8468165
1288,3.275501,1.2297616
1289,0.678112,1.0271341
1299,1.915683,3.3506517
1302,3.087126,1.9895599
1317,1.322706,1.2533842
1322,1.757614,2.641521
1336,28.706034,24.691675
1338,22.476734,18.133425
1340,1.21821,7.8307066
1344,28.59141,35.437305
1357,25.535913,18.087404
1359,14.107637,13.080288
1366,11.82153,14.700312
1373,18.690247,17.796648
1376,14.858241,13.159354
1377,22.591728,24.615509
1378,12.76445,13.606995
1385,13.89805,14.859749
1391,19.451233,14.237567
1393,16.31275,9.577301
1397,23.009079,19.794207
1407,13.130176,12.647949
1411,18.855907,20.971262
1412,21.872137,19.593678
1419,11.299903,9.088522
1421,6.066221,5.3183174
1425,2.17312,2.0919824
1426,17.268959,5.529626
1427,2.589109,2.2115955
1444,0.803593,2.5338206
1447,0.836224,0.8230376
1450,0.57542,1.1045234
1451,1.97912,1.6778135
1459,0.949274,2.1043916
1462,0.502456,0.65917933
1468,2.186797,1.6240596
1472,0.879007,1.3556008
1474,4.79459,5.598317
1477,21.180319,14.021687
1480,0.403006,0.51849115
1483,0.262693,1.1287796
1488,0.565244,0.48102286
1505,18.30209,18.533882
1506,21.217356,21.17311
1511,3.742331,3.115933
1512,0.888408,17.993076
1536,0.844926,1.6196117
1537,0.556207,1.429751
1545,0.338695,1.6180644
1554,29.369688,25.767195
1556,3.658089,3.0860994
1559,2.839334,2.3510652
1563,0.714374,0.8281615
1565,2.483245,1.8154194
1572,22.689201,3.7000008
1577,35.496204,32.910282
1578,6.288825,11.51955
1582,20.280312,23.492035
1587,19.839375,30.563911
1590,17.210943,20.396328
1609,1.065454,0.82509464
1610,1.457555,1.1372192
1613,0.783653,1.0203972
1618,4.337733,34.069347
1621,1.630944,1.1329205
1626,0.494327,1.0742947
1628,1.238639,2.6954784
1632,1.143777,1.0309584
1650,10.639756,20.698608
1651,28.300158,51.193382
1653,15.100204,35.20829
1665,1.167411,1.4228963
1677,1.176935,1.8463851
1681,0.713624,0.4968459
1703,0.184164,0.36980698
1709,4.151375,14.166828
1710,60.617393,41.570057
1711,2.239497,1.4281168
1718,8.084898,4.780468
1720,2.28189,1.1914685
1725,10.642934,10.6298065
1726,7.905601,8.577626
1730,9.512678,28.855238
1731,6.890906,8.93404
1732,4.065523,1.5489256
1736,16.378035,10.331926
1738,8.713689,25.370441
1741,2.829127,6.2633066
1742,13.816036,92.76642
1744,4.710178,9.662446
1747,29.291431,53.206894
1760,39.275749,32.723083
1763,0.278946,0.5655308
1767,0.813086,0.6476221
1770,1.019296,0.9910147
1783,1.53769,1.3236302
1786,3.02338,4.7077866
1791,0.858554,0.7922581
1800,0.383087,1.0429676
1807,4.660437,2.9853141
1809,1.946633,2.433984
1818,0.666335,1.0384629
1825,1.184106,2.2316408
1840,0.631369,0.5952574
1849,0.944851,0.76258266
1877,0.756056,0.60217005
1880,19.212101,19.384533
1882,2.699239,0.5461571
1885,0.306058,0.5637808
1898,1.454534,1.1394657
1907,1.202101,0.641612
1914,1.208679,1.1962228
1925,1.339485,1.1729375
1926,3.98702,1.6832168
1929,1.279821,0.6835083
1933,0.652963,1.524917
1937,0.685506,0.438205
1938,0.406928,0.9670856
1940,0.888449,0.5494551
1945,0.630475,1.8139896
1948,1.480898,2.4042568
1949,1.473242,0.6353362
1950,1.015282,1.375618
1951,0.40639,1.2345018
1953,0.931824,0.95175415
1954,0.853372,0.8850769
1957,0.343641,0.74923754
1960,0.571073,0.49072403
1962,0.706372,1.2208025
1964,1.45716,0.7056109
1965,0.335363,0.71024764
1971,33.444729,27.80053
1979,15.964476,29.545742
1983,13.400273,6.4025135
1993,17.285278,16.543814
1999,0.501228,0.57639706
2004,0.315245,0.58550596
2013,0.95005,2.5599337
2019,0.806567,2.0352492
2020,0.506647,1.0879407
2023,0.490282,1.4055734
2029,23.371895,22.76068
2030,21.988869,8.655635
2032,27.212557,15.4433365
2040,0.576192,0.7314795
2044,8.618876,7.3352814
2050,16.655207,16.099583
2051,19.288183,17.187506
2054,18.088316,20.384258
2092,11.393675,11.053677
2095,2.688905,4.373061
2108,1.179498,2.1996212
2110,3.077663,4.0898304
2115,8.841619,10.623802
2117,1.559343,3.0281272
2120,8.033777,8.000385
2121,0.892644,0.59709364
2129,12.728227,11.78499
2144,5.173351,3.3240142
2166,0.48219,0.90830576
2170,0.32104,0.6505009
2175,0.996895,1.3042499
2176,1.102146,0.7862034
2179,0.708492,1.5132303
2188,5.180435,7.856308
2194,6.57137,6.737569
2195,4.946602,3.9985037
2202,2.877893,2.4329545
2203,5.234375,2.8599548
2206,6.21726,5.5313
2208,3.801302,2.0124753
2209,0.651036,0.999184
2210,7.212424,8.760178
2213,1.952998,1.7194744
2225,5.548247,6.144067
2226,1.535435,1.9623728
2229,3.02152,2.2087083
2230,2.936793,5.169585
2240,2.598012,1.5197711
2247,2.045519,1.6185817
2250,3.304004,2.0923233
2260,0.908138,1.732954
2263,2.906175,3.5435147
2268,4.758152,3.8557515
2270,4.748258,6.9708185
2274,1.674635,2.4144607
2279,1.924113,1.9882264
2281,0.372561,1.9105368
2283,2.206386,3.074711
2284,0.261621,0.46561223
2289,4.994369,5.942339
2291,0.636169,0.93593985
2292,2.838704,1.3567405
2297,0.74893,4.2807894
2299,6.217662,8.786765
2302,16.031294,21.94006
2308,2.861467,1.996061
2316,5.63384,9.303539
2328,879.606628,130.29083
2345,104.973259,79.74108
2353,0.873136,1.4233162
2354,0.762155,1.3301032
2356,1.31149,0.686347
2357,3.89153,1.2471097
2360,60.300003,56.155937
2366,1161.453857,205.39908
2370,0.208898,0.25071317
2376,3.023003,2.6497273
2378,25.719307,24.384819
2382,13.367173,11.38821
2390,2.773847,2.5668874
2399,62.242611,56.11142
2404,49.899944,87.620255
2406,18.999313,106.12706
2411,1.293318,3.9792535
2412,0.830678,5.1223106
2424,6.199164,4.1995907
2425,1.471781,1.3901055
2429,1.719733,4.624251
2430,1.573323,3.454058
2438,6.929677,5.235689
2441,12.030479,2.6355503
2452,15.630636,26.634853
2453,10.26503,7.1520224
2458,5.546622,1.2209322
2477,1.166968,18.201534
2480,0.443826,0.9237046
2481,0.996667,46.98077
2484,0.228792,1.5610089
2486,4.594688,3.225368
2488,2.423864,2.043217
2495,3.211893,2.234623
2498,1.309954,6.2819853
2499,1.350762,4.032692
2505,1.766586,1.4682479
2510,1.301375,3.8112078
2514,2.053915,1.8726943
2516,1.324091,0.74846387
2534,1.274362,2.1505442
2541,2.677574,2.5617175
2543,26.24741,18.591835
2549,5.957483,15.418942
2555,0.672181,2.516932
2562,1.572187,1.5524371
2564,4.675256,2.7365851
2566,2.080968,5.82427
2570,18.372663,13.391985
2573,3.005627,1.0669479
2579,0.693228,1.0882208
2593,1.052013,1.6310893
2596,4.637111,4.432431
2599,1.068004,4.516325
2600,7.159326,4.7114472
2605,1.810797,5.612359
2610,1.466552,1.4465414
2620,6.254943,3.268991
2627,7.343152,7.245767
2630,0.67048,1.2745116
2647,0.972974,1.1330016
2653,6.34739,5.8587394
2654,9.448652,20.170956
2655,0.764484,1.390875
2657,4.137832,9.115633
2659,1.694424,1.4554732
2668,11.53012,13.186698
2673,11.664731,6.689146
2677,12.61714,14.171078
2681,3.334117,4.0655026
2685,2.036442,2.4059396
2691,1.414855,1.2278366
2697,1.606179,2.0766108
2707,0.988189,1.389292
2722,1.05355,2.2132034
2723,4.445154,4.0492535
2725,6.126847,4.885765
2728,15.811598,9.606472
2746,3.159692,1.7137384
2750,18.964832,5.9126215
2753,4.38297,2.4344053
2755,3.763495,12.084047
2760,1.357,3.2411675
2762,3.071399,2.0736704
2766,1.211322,1.2223735
2771,5.83038,3.6153119
2779,4.453242,6.1975827
2781,1.714471,1.4157357
2787,0.682523,0.5926162
2803,3.862207,2.99717
2813,10.743484,6.9680076
2817,4.616774,3.5774093
2835,5.577881,3.2266278
2838,1.168709,3.6597211
2843,1.213601,1.1128385
2844,2.319985,0.80722725
2850,1.801229,3.2121663
2852,1.509092,2.0728934
2860,1.347116,2.08749
2862,0.3026,0.5987598
2865,48.485886,17.283382
2873,0.98722,0.8930478
2876,0.924585,2.4476604
2877,50.742435,5.7134647
2883,1.322604,2.20105
2885,1.592337,1.7253177
2891,1.880215,2.6194458
2897,2.703532,2.1633084
2900,0.26699,0.7914154
2906,1.341261,1.0062745
2913,9.762596,3.1284702
2917,1.385939,1.1587385
2920,0.689731,1.2105612
2927,51.993523,42.096596
2928,23.34123,31.961554
2931,2.17696,2.9225821
2952,35.950405,38.795834
2955,1.445096,2.5290298
2957,1.577283,1.4154003
2964,0.452408,1.4237629
2965,0.74627,1.076827
2967,0.880498,2.7207797
2972,0.441842,0.35445023
2982,1.092638,1.4179003
2988,1.051323,1.786721
2994,1.391754,1.3098091
2995,2.01339,3.9458685
2996,0.245317,0.62458366
2999,11.023954,8.68159
3004,11.025712,10.144297
3009,7.446708,8.751045
3012,9.911193,8.027127
3015,11.568948,8.290495
3023,2.706093,5.102562
3026,16.943092,8.80421
3033,3.963032,6.6594434
3039,11.74122,4.780137
3042,2.525883,3.858957
3043,2.097613,2.7300925
3044,2.321093,9.423498
3049,9.185716,8.894299
3052,40.463726,16.393215
3060,4.356189,10.40812
3062,3.013376,5.9688463
3069,7.765582,12.477823
3088,6.613917,11.381582
3093,1.719914,0.81470656
3096,9.656001,8.564009
3102,1.857811,1.8311536
3103,0.676464,1.5157692
3104,4.032255,7.8936553
3116,1.489417,4.943102
3129,1.872331,5.059746
3131,11.223021,9.69178
3139,1.249472,1.6219019
3143,2.866119,4.552307
3145,0.918254,1.2478362
