id,target,pred
3011,7.750587,10.507552
3016,9.228189,10.052349
3017,9.487885,8.474847
3021,1.703454,7.0369396
3027,7.015832,11.811638
3048,1.879723,3.790059
3053,0.697536,1.1944344
3065,16.684519,10.662743
3068,22.794407,10.895792
3072,5.829678,8.530074
3091,13.386943,10.073662
3097,4.661285,11.765505
3098,3.194573,15.212084
3101,1.431387,1.2239729
3106,41.305004,32.65202
3115,1.935671,1.2927178
3117,0.602739,1.9507749
3119,1.391767,1.3334845
3120,1.58924,6.531826
3137,1.211117,7.469619
3144,3.465663,9.667643
